Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
12148,"(676113, 836306, 845331, 940981, 952298, 963578, 980678, 991920, 1000001, 1126013, 1188757, 1265976, 1424905, 1488284, 1519175, 1530778, 1990324, 1993897, 2491079, 2666680, 2860695, 3135525, 3518361, 3954558, 4498489, 4608689, 4660337, 5016512, 6058996)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",['2023-03-13'],[]
12148,"(610852, 739287, 933282, 1110390, 1414749, 1679450, 1869552, 2455631, 2634461, 2860695, 3231011, 3444353, 3796668, 3874496, 3940442, 4271146, 4523863, 4610713, 4660337, 4919955, 4939063, 5020436, 5294839, 5314797, 5326040, 5954441, 6050795, 6055160, 6119874)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",['2023-03-19'],[]
12148,"(734120, 805573, 932746, 945302, 991920, 1109762, 1137599, 1262988, 1427021, 1607279, 1717109, 1788677, 1826607, 2132586, 2192109, 2393963, 2418988, 2455631, 2501295, 2979128, 3212800, 3324003, 3896195, 3932914, 3990073, 4117478, 5083147, 5633187, 5695557)","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-31'],[]
12148,"(10031, 104875, 606042, 653962, 675158, 738325, 789158, 837099, 1000001, 1037504, 1106886, 1127389, 1228492, 1270552, 1283469, 1448412, 1497156, 1563782, 3518361, 3790436, 3954558, 4523863, 4838254, 5445419, 5696379, 6031613, 6454653, 6881794, 6895985)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-07-27'],[]
12148,"(765190, 932746, 1025648, 1057467, 1075267, 1117380, 1499596, 1969220, 2038196, 2923159, 3452329, 4028266, 4126680, 4397185, 4937114, 5120432, 5291186, 5460490, 5639076, 6080701, 6293567, 6466891, 6582126, 7332762, 7450325, 7476149, 7528882, 7551400, 7556923)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-12-22'],[]
12148,"(811164, 900504, 1051935, 1062381, 1075659, 1091884, 1120173, 1257921, 1937353, 2054407, 3278876, 3747574, 3752476, 4213184, 4318978, 4614328, 5183102, 5437539, 5655165, 5967542, 6055160, 6495192, 6812154, 7501272, 7643911, 7809223, 7876963, 7879887, 7880958)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",['2024-03-15'],[]
12148,"(886048, 957952, 1022282, 1030442, 1409539, 1414749, 1489815, 2054407, 2401073, 2621254, 2685746, 2932224, 3278876, 3367293, 3634238, 4210813, 4318978, 4498482, 4498773, 5172536, 5203969, 5300661, 5437539, 6582126, 6942381, 7302099, 7535935, 7569699, 7891767)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2024-03-16'],[]
15545,"(885922, 912387, 1046176, 1046372, 1068703, 1081592, 1103772, 1201515, 1223198, 1224720, 1231658, 1237696, 1356257, 1405340, 1413522, 1415157, 1447796, 1452286, 1479303, 1532607, 1537095, 1577562, 1584700, 1586405, 1610243, 1634928, 1682808, 1682986, 1685071)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-27'],[]
15545,"(885922, 936745, 1046520, 1061702, 1184681, 1214123, 1260929, 1269676, 1444819, 1447278, 1461388, 1517103, 1620896, 1697768, 1741828, 1771263, 1823757, 1851217, 1871013, 1976604, 2102979, 2296053, 2297640, 2298153, 2327945, 2640718, 2674301, 2843210, 2848408)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-02-12'],[]
15545,"(879387, 1047047, 1056005, 1061261, 1066703, 1078109, 1177419, 1181101, 1191128, 1208582, 1342347, 1346702, 1455654, 1470429, 1472404, 1479311, 1537257, 1645371, 1957902, 2022088, 2263253, 2311004, 2449248, 2836509, 2884107, 3079363, 3178947, 3264556, 3385314)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",['2022-04-23'],[]
17073,"(104421, 478154, 695368, 808548, 837031, 953276, 953374, 1010073, 1058546, 1106407, 1113965, 1142347, 1144542, 1199879, 1205129, 1236170, 1299002, 1336673, 1349718, 1371227, 1471909, 1591853, 1594780, 1603299, 1607707, 1632765, 1682022, 1682554, 1684781)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-27'],[]
17073,"(478154, 762674, 878937, 908742, 986699, 1020680, 1020759, 1107465, 1144573, 1152282, 1210082, 1223233, 1244848, 1294444, 1430134, 1456583, 1492744, 1521171, 1566779, 1596554, 1635282, 1639627, 1696645, 1706970, 1708562, 1708614, 1709270, 1710408, 1712376)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-01'],[]
17073,"(478154, 695368, 793599, 943663, 960405, 975205, 1043473, 1058375, 1111845, 1111997, 1120155, 1178766, 1206554, 1245481, 1249557, 1267949, 1303921, 1547479, 1591281, 1644800, 1644825, 1768048, 1848454, 1898738, 1910578, 1945452, 1969460, 1994333, 1994534)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-12-07'],[]
17826,"(597347, 854094, 899044, 907757, 907862, 983131, 1046405, 1065086, 1086785, 1090630, 1098296, 1102612, 1227868, 1271789, 1371954, 1377009, 1384823, 1471917, 1562248, 1601739, 1651479, 1651529, 1652930, 1664544, 1684178, 1684688, 1684744, 1685019, 1685112)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-27'],[]
17826,"(6157, 51956, 610920, 612279, 733348, 809883, 1098296, 1104104, 1123466, 1208749, 1261039, 1441718, 1466548, 1519730, 1556068, 1613950, 1644621, 1647206, 1651564, 1655286, 1665033, 1832660, 2051943, 2055106, 2317059, 2347676, 2371711, 2436983, 2442364)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-01-14'],[]
17826,"(431821, 604016, 611597, 728168, 1241497, 1644343, 1645008, 1645043, 1647206, 1993532, 2075093, 2789067, 3086927, 3244274, 3271416, 3278926, 3447738, 3667668, 3938278, 4069348, 4096521, 4285349, 4354179, 4556503, 4758947, 4758959, 4759001, 4759219, 4759967)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-10-26'],[]
13852,"(18278, 109570, 291746, 752037, 825472, 830536, 855548, 884768, 900869, 943996, 945876, 997860, 1000693, 1051123, 1085547, 1089950, 1121609, 1146477, 1224028, 1250181, 1424502, 1476894, 1493815, 1529863, 1638558, 1640855, 1661787, 1668515, 1685470)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
13852,"(83539, 489504, 557332, 744241, 746234, 779205, 790379, 896225, 904978, 915056, 956593, 956684, 958387, 977405, 1073609, 1077034, 1086570, 1091564, 1178366, 1181327, 1313382, 1353433, 1437468, 1534557, 1538249, 1584105, 1653956, 1787616, 1787981)","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-12'],[]
13852,"(83639, 679593, 741996, 752068, 812766, 833279, 839856, 936044, 1020560, 1033624, 1050301, 1058990, 1076828, 1086249, 1099519, 1119965, 1130894, 1225449, 1267496, 1313382, 1358789, 1380160, 1577022, 1577761, 1634119, 1801652, 1804591, 1849848, 1889478)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-25'],[]
13852,"(67772, 76156, 77485, 583897, 736149, 746511, 820047, 888550, 898388, 930184, 995380, 998022, 1001309, 1044980, 1105721, 1334665, 1391005, 1433926, 1470520, 1505046, 1664321, 1770947, 1784496, 1784664, 1807977, 1845368, 1981184, 2061861, 2070971)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2021-12-14'],[]
13852,"(685402, 731406, 753503, 764888, 788992, 885037, 890356, 892374, 899544, 932970, 937009, 971666, 1031802, 1059994, 1195916, 1222104, 1229399, 1232050, 1278170, 1416157, 1981184, 2120970, 2196126, 2240412, 2478747, 2599984, 2633957, 2658412, 2661348)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",['2022-01-30'],[]
13852,"(842905, 885774, 894990, 953163, 956593, 958678, 997774, 1010822, 1026453, 1076254, 1104588, 1421109, 1515950, 1543495, 1611139, 1712686, 1816814, 1918119, 1981184, 1999448, 2132694, 2195847, 2329523, 2650521, 2880449, 3050478, 3128629, 3138684, 3143944)","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-04-02'],[]
13852,"(706695, 711871, 848255, 943928, 977511, 986402, 1004851, 1079040, 1159144, 1297260, 1341158, 1348273, 1367864, 1704369, 1707452, 1858696, 1981184, 1982043, 2020619, 2115987, 2301349, 2668376, 2904937, 3164948, 3240385, 3284188, 3676337, 3693637, 3693971)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",['2022-06-24'],[]
13852,"(69418, 690290, 711871, 728251, 752488, 830681, 921574, 954919, 1004657, 1024278, 1038765, 1071629, 1074665, 1078035, 1085139, 1172363, 1432921, 1456072, 1496890, 1546479, 1632230, 1797692, 1981184, 2362726, 3164948, 3410371, 3709790, 3710874, 3719182)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",['2022-06-25'],[]
13852,"(6091, 57313, 761392, 766617, 894990, 896211, 919255, 938139, 1005984, 1017401, 1021103, 1025106, 1035092, 1065688, 1131571, 1317210, 1618155, 1623185, 1629817, 1658783, 1673210, 1981184, 2004482, 2220592, 2927772, 2952996, 3520578, 4210813, 4983967)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2022-12-13'],[]
13852,"(469227, 703311, 713660, 741996, 748795, 797814, 894385, 915067, 931923, 977405, 1005781, 1015928, 1068911, 1135261, 1205968, 1305969, 1310254, 1379578, 1456072, 1553199, 1563215, 1981184, 2112716, 3183560, 4210813, 4281688, 4660384, 5244741, 5319409)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2022-12-27'],[]
13852,"(83639, 602819, 741801, 794284, 839856, 855882, 1005742, 1024278, 1038134, 1049745, 1062616, 1074665, 1137599, 1153178, 1243127, 1449242, 1507246, 1575453, 1632155, 1842026, 1854385, 1987370, 2387790, 3287548, 4526244, 5454892, 5633187, 5669624, 6035871)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-05'],[]
13852,"(694973, 899050, 901482, 953334, 977405, 984570, 1004936, 1024278, 1044276, 1083992, 1450604, 1534996, 2235394, 2467391, 2880939, 2997665, 3796895, 3932117, 3941592, 4061578, 4062318, 4660337, 4678277, 4876412, 5030340, 5454892, 6147579, 6349729, 6364703)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",['2023-04-14'],[]
13852,"(682382, 977405, 1024278, 1062068, 1355104, 1417622, 1426281, 1611972, 1961351, 3130727, 3161307, 3703786, 3943225, 3962646, 4685219, 5463145, 5682846, 5684790, 6099167, 6160696, 6391154, 6401104, 6431467, 6431996, 6434005, 6444623, 6455989, 6456867, 6456868)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-04-28'],[]
13852,"(657055, 808302, 953157, 1005742, 1052073, 1324551, 1362112, 1380060, 1426281, 1426919, 1464922, 1585886, 1691029, 2004482, 3419029, 4117801, 4318978, 5248673, 6597587, 6810810, 6855477, 6924954, 7330833, 7471500, 7474488, 7476149, 7591578, 7613684, 7634005)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2024-01-12'],[]
13927,"(83877, 722519, 1011582, 1095128, 1098817, 1098926, 1163718, 1200581, 1212968, 1217687, 1273033, 1309291, 1312491, 1341766, 1359393, 1362372, 1369869, 1370852, 1383932, 1422180, 1498412, 1602186, 1662958, 1685518, 1686676, 1688016, 1688668, 1689624, 1690919)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
13927,"(707945, 809654, 887136, 1069219, 1111332, 1152334, 1206594, 1216692, 1246657, 1253327, 1260478, 1273366, 1336411, 1339145, 1353926, 1544446, 1582360, 1640231, 1649869, 1661255, 1674628, 1684179, 1713680, 1716903, 1720346, 1721875, 1722140, 1722901, 1724331)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-03'],[]
13927,"(707945, 796915, 949165, 976569, 1001689, 1041040, 1097456, 1133044, 1153251, 1178262, 1235999, 1303256, 1333430, 1343124, 1348536, 1361651, 1362342, 1362409, 1373206, 1517131, 1525736, 1646922, 1649869, 1675858, 1739217, 1740900, 1741833, 1741969, 1742734)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-06'],[]
13927,"(110604, 829941, 862190, 862896, 907920, 956248, 990120, 1038280, 1068638, 1098847, 1120265, 1138360, 1172108, 1234720, 1253299, 1274374, 1304260, 1323141, 1337881, 1352615, 1361535, 1464453, 1498412, 1675858, 1719393, 1834487, 1837747, 1841329, 1843533)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-19'],[]
13927,"(870318, 986193, 1057330, 1077381, 1082261, 1090481, 1179239, 1191749, 1233266, 1238214, 1285377, 1297611, 1310358, 1311376, 1357138, 1359626, 1362267, 1362339, 1368360, 1378248, 1399953, 1624063, 1668575, 1682344, 1801273, 1906681, 2012742, 2038858, 2046130)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-12-12'],[]
13927,"(605034, 809654, 951872, 987035, 1082515, 1143144, 1161107, 1199445, 1227735, 1295564, 1296465, 1302755, 1324183, 1328151, 1340710, 1358059, 1362250, 1362701, 1418868, 1544223, 1617278, 1674628, 1827309, 1927938, 2127205, 2224872, 2450150, 2628932, 2745502)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-02-06'],[]
15577,"(699654, 752174, 818656, 986063, 1023067, 1044387, 1045771, 1045772, 1066493, 1072278, 1124844, 1135125, 1190324, 1196415, 1220236, 1276018, 1312529, 1326057, 1392202, 1400911, 1447209, 1480825, 1489287, 1499492, 1510182, 1518731, 1527083, 1626486, 1688230)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
15595,"(102427, 478154, 602985, 765773, 799330, 808013, 896098, 923184, 959203, 1007312, 1031604, 1036418, 1037477, 1044857, 1085111, 1188429, 1264073, 1288402, 1340936, 1390295, 1514222, 1515285, 1568827, 1678058, 1678301, 1684354, 1686254, 1688202, 1689944)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
15595,"(38170, 752464, 759300, 916333, 1038161, 1336947, 1414925, 1446853, 1539958, 1633638, 1650104, 1885859, 2095393, 2398141, 2690158, 2872350, 3064544, 3164898, 3179948, 3402184, 3403568, 3433674, 3465687, 3577345, 3642660, 3670284, 3674004, 3709142, 3715550)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-06-25'],[]
15595,"(1069660, 1080509, 1261641, 1352620, 1367546, 1434287, 1446853, 1519982, 1581189, 1704211, 1854389, 1879253, 2314837, 2320503, 2320829, 2568010, 2665304, 2700957, 2980686, 3021867, 3112605, 3276251, 3417304, 3520019, 3796415, 4132997, 4235350, 4239061, 4239755)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-19'],[]
15595,"(526625, 765128, 980191, 1055044, 1153142, 1214454, 1439954, 1647433, 1704211, 1776403, 1840098, 1887064, 1906587, 2024820, 2850774, 2855453, 3148994, 3319537, 3732934, 3736791, 4044819, 4306840, 4484307, 4502038, 4540846, 4631885, 4920216, 4921069, 4921070)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2022-11-09'],[]
15595,"(593671, 965078, 1088570, 1109462, 1127353, 1202077, 1242110, 1455440, 1726469, 1910935, 2403438, 2714290, 2995133, 3133050, 3568908, 3759224, 3932117, 3962646, 4044819, 4540846, 4608706, 4660337, 4807764, 5170283, 5361816, 5424719, 5429792, 5430772, 5435792)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2023-01-11'],[]
15595,"(782776, 798062, 910955, 916178, 1045916, 1065648, 1331256, 1432166, 1565613, 1638150, 1667956, 1782438, 2290270, 3046097, 3520049, 4181428, 4271146, 4392186, 4704630, 5059796, 5299161, 5566343, 6448429, 6597587, 6855477, 6924954, 6940845, 7458995, 7505124)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-12-05'],[]
15628,"(766561, 999799, 1039043, 1095231, 1103476, 1223125, 1285915, 1312228, 1321754, 1340217, 1388308, 1388589, 1388991, 1427964, 1450527, 1465013, 1545871, 1562449, 1562579, 1562678, 1562797, 1562867, 1566189, 1573924, 1574659, 1589153, 1655600, 1660172, 1682243)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
15628,"(608862, 988260, 1053649, 1126683, 1170133, 1233143, 1342106, 1350904, 1372171, 1388036, 1430147, 1460898, 1474428, 1514083, 1529334, 1554888, 1562844, 1572211, 1702172, 1796508, 1891878, 1931975, 2401285, 2450427, 2512524, 2605513, 2681704, 2697323, 2980052)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-03-03'],[]
17104,"(594828, 867424, 1004969, 1051665, 1117404, 1125313, 1151493, 1153882, 1216720, 1219909, 1260912, 1261282, 1300279, 1446439, 1463927, 1499086, 1516119, 1569689, 1587843, 1613365, 1616668, 1662880, 1676884, 1686210, 1686705, 1687187, 1688238, 1688496, 1689547)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
17104,"(176982, 595228, 634234, 725012, 771355, 838320, 997810, 1072645, 1127720, 1149855, 1190714, 1218374, 1262559, 1266996, 1335870, 1362608, 1394568, 1521032, 1569830, 1616358, 1633428, 1649742, 1732822, 1813378, 1813972, 1814476, 1814484, 1817178, 1819921)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-16'],[]
17104,"(45233, 900000, 924940, 1099928, 1121330, 1141489, 1145652, 1225724, 1237626, 1240439, 1240806, 1309094, 1335870, 1354130, 1398637, 1432255, 1479246, 1481777, 1516986, 1546665, 1610273, 1634393, 1651863, 1653663, 1671624, 1730888, 2746807, 3015531, 3032491)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-03-12'],[]
17104,"(988677, 1037502, 1072138, 1097766, 1099694, 1143874, 1157895, 1175946, 1177445, 1198079, 1232896, 1237626, 1243155, 1273812, 1321368, 1342394, 1348341, 1352088, 1372785, 1403960, 1442130, 1513165, 1528252, 1554826, 1612750, 1655079, 1764702, 2430778, 2904937)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",['2022-04-20'],[]
17884,"(66552, 721428, 804109, 1018992, 1036953, 1049064, 1116378, 1143331, 1169835, 1218209, 1222532, 1241019, 1292266, 1332865, 1348445, 1370217, 1384701, 1390814, 1406595, 1441366, 1449597, 1461468, 1465507, 1475979, 1501771, 1551646, 1603064, 1603749, 1650809)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-28'],[]
17884,"(950370, 953181, 993759, 999903, 1019887, 1027626, 1085795, 1122372, 1165868, 1205140, 1212540, 1225133, 1262438, 1362330, 1373483, 1383818, 1411811, 1505878, 1546927, 1566861, 1573295, 1640563, 1715902, 1730374, 1744367, 1900387, 1901699, 1905779, 1905907)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-27'],[]
12555,"(797771, 821166, 900594, 923938, 1037477, 1078909, 1079065, 1117026, 1143253, 1158931, 1192265, 1196248, 1220342, 1228268, 1235663, 1254452, 1287137, 1301470, 1346573, 1455980, 1477662, 1537606, 1561094, 1563348, 1565797, 1623349, 1689878, 1691149, 1692370)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-29'],[]
12555,"(924867, 925024, 1037477, 1082982, 1087031, 1099042, 1107258, 1107453, 1112351, 1141823, 1144504, 1145692, 1159995, 1176767, 1213165, 1237501, 1243440, 1250452, 1250747, 1254421, 1254529, 1380989, 1385204, 1541905, 1543092, 1683173, 1698907, 1703140, 1703455)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-10-31'],[]
12555,"(895882, 976746, 1001584, 1060093, 1078433, 1091387, 1143345, 1172567, 1174202, 1208129, 1221789, 1249258, 1358417, 1450434, 1494241, 1558198, 1572637, 1582005, 1660972, 1675324, 1721816, 1757624, 1777274, 1843784, 1846665, 1849122, 1851967, 1853144, 1853894)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-20'],[]
12555,"(756476, 796715, 979533, 1016304, 1034712, 1083124, 1091387, 1143280, 1161218, 1165887, 1172090, 1185696, 1259357, 1284811, 1388397, 1398008, 1440284, 1461155, 1552342, 1683184, 1777274, 1780532, 1843784, 1861913, 1862714, 1866723, 1871161, 1880608, 1890048)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-25'],[]
12555,"(657055, 780414, 834772, 924473, 956593, 1036819, 1043681, 1084112, 1119816, 1137572, 1143280, 1143838, 1145440, 1165316, 1171522, 1175037, 1177402, 1194624, 1196496, 1214622, 1245636, 1246014, 1256837, 1303258, 1355493, 1358424, 1396160, 1718907, 1918838)","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2021-11-28'],[]
