Token,Nodes,Smart_Contract_Flags,Dates
187995,"(834393, 906394, 999994, 1097822, 1100886, 1172657, 1183595, 1201493, 1219385, 1222594, 1238838, 1328266, 1438142, 1440303, 1448798, 1485451, 1507663, 1552961, 1565696, 1597315, 1652895, 1666704, 1697596, 1783369, 1803945, 1996221, 2293171, 2354008, 2504814, 2563079, 2728805, 2768074, 2850450, 2853586, 2901058, 3084919, 3163878, 3218926, 3300130, 3403517, 3414350, 3427971, 3639885, 3664067, 3673116, 3697664, 3717629, 3720964, 3722077, 3722078, 3722079, 3728260, 3728261, 3831109, 4014666, 4096397, 4096401, 4126089, 4148056, 4266050, 4284515, 4603208, 4657355, 4832109, 5033869, 5339924, 5445420, 5445829, 5454717, 5480867, 5536812, 5566343, 5638086, 6055160, 6233942, 6428651, 6468397, 6493961, 6618300, 6646136, 6652407, 6684553, 6753570, 6858014, 6875123, 6905902, 6960844, 6963200, 7014902, 7040604, 7041393, 7045305, 7057527, 7059853, 7061006, 7063806, 7065893, 7072460, 7076847, 7078740)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2023-08-24
187995,"(449291, 565417, 744610, 749437, 791274, 820025, 892916, 906394, 929221, 950581, 982341, 1214724, 1219385, 1338305, 1376102, 1417622, 1440303, 1552015, 1552961, 1960911, 1967056, 2015239, 2025388, 2258097, 2259589, 2354008, 2421518, 2504814, 2668043, 2793098, 2850450, 2878341, 2886479, 2945880, 3140646, 3238008, 3248348, 3356182, 3378480, 3405607, 3406782, 3525038, 3529666, 3606404, 3614587, 3650633, 3673116, 3712754, 3816059, 3820053, 3829189, 3880384, 3934467, 3985234, 3997471, 4093256, 4265673, 4638908, 4758567, 5353171, 5542795, 5578464, 5627343, 5647351, 5669630, 6055160, 6070928, 6233942, 6239230, 6424653, 6428651, 6583414, 6597938, 6658038, 6735568, 6779728, 6784036, 6817069, 6825461, 6829128, 6841465, 6858014, 6861256, 6905902, 6910869, 6919299, 6935930, 6959294, 6985062, 6993876, 6994764, 6997230, 7013326, 7016870, 7045305, 7083280, 7107112, 7127416, 7127475, 7128010)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-09-01
164619,"(545272, 761212, 764624, 778217, 879564, 895828, 933081, 955624, 958679, 971666, 1017623, 1021930, 1023334, 1078800, 1135766, 1148284, 1151179, 1187377, 1205750, 1239489, 1275963, 1297390, 1324214, 1360018, 1483989, 1648337, 1685324, 2186468, 2326940, 2387966, 2470897, 2569854, 2604671, 2614624, 2667556, 2668043, 2746118, 2759403, 2791140, 2865014, 2875828, 2920374, 2925514, 2945880, 2947233, 2951451, 3152897, 3157722, 3263239, 3267579, 3310413, 3573351, 3600848, 3660579, 3725348, 3754238, 3765554, 3810162, 3858547, 3938892, 4628247, 4658237, 4665052, 4919955, 5390540, 5511174, 5581951, 5657925, 5704968, 5898657, 6050749, 6053519, 6055160, 6091824, 6106731, 6156405, 6209812, 6215936, 6296692, 6404642, 6407691, 6442493, 6479050, 6481963, 6580929, 6584897, 6619545, 6626063, 6684553, 6784036, 6787908, 6820305, 6841465, 6953072, 7014856, 7017010, 7026681, 7045069, 7062581, 7064133)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2023-08-24
164619,"(621710, 694120, 734120, 737980, 777415, 925570, 971666, 1071812, 1072230, 1075267, 1094510, 1156983, 1165747, 1185641, 1210248, 1294644, 1519108, 1528315, 1710080, 1768039, 1800745, 1839338, 1852318, 1865976, 1907827, 1943116, 2001291, 2112366, 2232104, 2372928, 2472001, 2479273, 2516583, 2540184, 2590614, 2817617, 2992773, 3004158, 3017844, 3085129, 3161295, 3167350, 3218820, 3390107, 3397451, 3420654, 3472748, 3564045, 3607663, 3662744, 3730501, 3803777, 3939873, 3991271, 4058889, 4069569, 4331108, 4339609, 4504991, 4509129, 4573002, 5052832, 5058798, 5291186, 5639076, 5756245, 6035910, 6055160, 6168014, 6247703, 6283372, 6431955, 6479054, 6608384, 6820305, 6833643, 7009360, 7111201, 7130673, 7150310, 7204757, 7239466, 7338097, 7346820, 7347779, 7434800, 7458664, 7473956, 7474358, 7476149, 7487121, 7495638, 7503767, 7505502, 7506091, 7506418, 7506932, 7506988, 7507193, 7507220)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-12-06
164619,"(158252, 728380, 761212, 789962, 879564, 925562, 933081, 1040967, 1059936, 1210688, 1253189, 1294644, 1436962, 1578404, 1685324, 1792778, 1832114, 1836938, 1907827, 1936880, 1977409, 2232104, 2275060, 2311061, 2375236, 2380045, 2403351, 2408100, 2590614, 2660733, 2784821, 2850069, 2901030, 2907723, 2923608, 2997521, 3178179, 3301014, 3357239, 3487423, 3499615, 3576476, 3587924, 3661690, 4223378, 4284566, 4318978, 4331108, 4358446, 4394018, 4454213, 4473485, 4561788, 4572531, 4628247, 4636701, 4677443, 4923408, 4986682, 5291186, 5437539, 5572127, 5577695, 5667963, 5672667, 6053519, 6084126, 6112535, 6116932, 6215503, 6218992, 6290489, 6399754, 6559353, 6570595, 6588700, 6603757, 6849385, 6926512, 7296889, 7338097, 7420613, 7471500, 7474488, 7476149, 7523629, 7546250, 7547947, 7556576, 7557549, 7566580, 7572928, 7572952, 7589911, 7614877, 7621408, 7624337, 7624344, 7625424, 7626136)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2024-01-11
164619,"(662330, 761212, 819027, 895504, 915628, 933081, 955310, 992332, 993118, 1115764, 1233959, 1242255, 1292275, 1343970, 1366111, 1459078, 1489815, 1546400, 1553292, 1591722, 1852318, 1907827, 1922726, 1963718, 1964842, 2112366, 2118658, 2127369, 2168839, 2208747, 2255112, 2346590, 2422856, 2447468, 2516583, 2614624, 2675331, 2722117, 2880249, 2907723, 2914758, 2929850, 3139664, 3159908, 3161256, 3418748, 3661335, 3728702, 3986140, 4031770, 4265699, 4288617, 4592795, 4675840, 4973020, 5249334, 5271799, 5291186, 5406569, 5426351, 5468828, 5519719, 5572127, 5699302, 5925304, 6055160, 6076742, 6080357, 6111534, 6167979, 6195720, 6554679, 6589278, 6607492, 6650908, 6652727, 6706387, 6884897, 6952871, 7045069, 7129339, 7178537, 7294625, 7330867, 7404809, 7420613, 7424502, 7433862, 7452056, 7474488, 7516095, 7523574, 7527200, 7572952, 7583832, 7646350, 7724331, 7750610, 7762970, 7764163)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2024-02-10
189590,"(744610, 906495, 967018, 1017709, 1039414, 1113740, 1115114, 1117555, 1118365, 1121330, 1144635, 1151509, 1190149, 1269385, 1369926, 1459078, 1545666, 1630274, 1689020, 1709822, 1835547, 1882837, 1973945, 2114893, 2158692, 2171016, 2351156, 2384467, 2542665, 2572328, 2594612, 2615293, 2652666, 2723058, 2766131, 2828544, 2867684, 2876380, 2886479, 2913901, 2938357, 2945880, 3359644, 3413866, 3543657, 3647509, 3653885, 3743275, 3959554, 4093256, 4113933, 4609005, 4639132, 4753001, 4901680, 5043849, 5174936, 5197210, 5243315, 5423722, 5446628, 5453285, 5528809, 5757950, 6055160, 6083548, 6248315, 6283200, 6403810, 6440286, 6496295, 6580275, 6591365, 6608798, 6668133, 6700588, 6722590, 6742675, 6758576, 6861512, 6861633, 6865273, 6900881, 6916897, 6923184, 6958605, 6974755, 7006575, 7016089, 7016828, 7020230, 7021570, 7022036, 7047691, 7050276, 7077183, 7081775, 7083445, 7093599, 7097197)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",2023-08-27
182399,"(218394, 714571, 760725, 762361, 774887, 801155, 849189, 868757, 979997, 992926, 1026441, 1040352, 1180169, 1274134, 1305810, 1357116, 1390730, 1411232, 1443809, 1460408, 1515207, 1613317, 1826607, 1865976, 2062427, 2076068, 2119778, 2132694, 2151369, 2177810, 2208186, 2246559, 2278210, 2296036, 2301671, 2374704, 2460157, 2736510, 2919367, 2937228, 2941612, 2988430, 3132697, 3174428, 3238871, 3284341, 3294757, 3310413, 3372781, 3475450, 3548250, 3608461, 3626840, 3704119, 3707280, 3718215, 3726471, 3736768, 4265643, 4403966, 4581438, 4616331, 4618112, 4628259, 4641776, 4729026, 4771847, 4819399, 4901680, 5023880, 5206077, 5353204, 5470329, 5518448, 5539958, 5639076, 5648548, 5665141, 6033999, 6100050, 6106731, 6466443, 6495192, 6575937, 6771578, 6787908, 6791175, 6844502, 6860434, 7002236, 7050236, 7058346, 7059381, 7066515, 7077930, 7101073, 7112204, 7129119, 7139316, 7139414)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-09-04
182399,"(816294, 825656, 891108, 937264, 971367, 972962, 992759, 1033457, 1038602, 1048480, 1200094, 1225432, 1267311, 1307361, 1329271, 1452105, 1475560, 1488378, 1587758, 1598856, 1663600, 1698498, 1710080, 1865113, 1865976, 1896287, 2012887, 2062427, 2074142, 2076068, 2123444, 2234604, 2248825, 2392290, 2393182, 2397701, 2460157, 2518594, 2522836, 2528537, 2660114, 2672683, 2869225, 2929149, 3242827, 3265161, 3291499, 3345568, 3421217, 3490312, 3549364, 3580738, 3742920, 3747673, 3796895, 3850480, 3851135, 3980553, 4141476, 4581438, 4616331, 4819399, 4871070, 5000415, 5021020, 5227895, 5353204, 5437539, 5470329, 5486820, 5650778, 5680581, 6055160, 6094318, 6100050, 6121368, 6246685, 6340724, 6430137, 6466443, 6554679, 6760159, 6771578, 6777212, 6787908, 6792186, 6806350, 6808688, 7022911, 7027076, 7058346, 7059381, 7066515, 7112204, 7154770, 7172455, 7174811, 7174906, 7174977, 7176194)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-09-13
35974,"(163233, 717829, 1059087, 1170526, 1172826, 1209245, 1336960, 1363430, 1410396, 1492225, 1512636, 1571463, 1632158, 1725938, 1845337, 1847092, 1966560, 2000957, 2055157, 2255207, 2296479, 2336880, 2458822, 2544722, 2552634, 2573679, 2661522, 2699842, 2708816, 2730170, 2732660, 2754560, 2834089, 2848751, 2880488, 2882109, 2899576, 2929896, 2938064, 2984697, 3022684, 3031450, 3125593, 3132263, 3137188, 3149598, 3159792, 3161518, 3213415, 3218151, 3229610, 3237650, 3372522, 3426154, 3426956, 3437340, 3478051, 3525399, 3532561, 3548116, 3632429, 3643993, 3695086, 3718482, 3790407, 3857179, 3872560, 3917532, 3985963, 3998097, 4031770, 4048247, 4078517, 4111777, 4114873, 4326173, 4371518, 4464855, 4749464, 4903638, 5022761, 5174185, 5319328, 5411083, 5514629, 5595809, 5595984, 5656500, 5678179, 6055160, 6110897, 6235942, 6257218, 6606775, 6690958, 6784101, 6875827, 7124127, 7127523, 7142326)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-09-05
109063,"(236781, 304069, 312742, 312843, 450131, 467877, 473751, 474035, 768283, 801143, 835818, 868709, 895536, 992305, 1020206, 1055288, 1062666, 1067303, 1070571, 1116320, 1124117, 1128005, 1203516, 1219003, 1265832, 1280663, 1422082, 1438089, 1451033, 1467317, 1596815, 1607869, 1628036, 1642342, 1680016, 1772745, 1953553, 2067107, 2329274, 2480256, 2688859, 2765316, 3020108, 3237706, 3261659, 3412825, 3452329, 3749558, 3776848, 3794518, 3850074, 4056006, 4343681, 4636701, 4660337, 4820297, 4917371, 4996241, 5030688, 5270547, 5270896, 5332542, 5333645, 5341697, 5420674, 5664354, 5930864, 6095474, 6235527, 6397594, 6496105, 6594097, 6594160, 6599628, 6666648, 6819409, 6825355, 6842385, 6870833, 6875686, 6954660, 6955713, 6958126, 6958268, 6962092, 7000055, 7003930, 7023000, 7060036, 7060164, 7060313, 7149977, 7154600, 7159677, 7170831, 7198556, 7210438, 7213594, 7227402, 7236604)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-10-01
186151,"(3701834, 7303488, 7303489, 7303490, 7303491, 7303492, 7303493, 7303494, 7303495, 7303496, 7303497, 7303498, 7303499, 7303500, 7303501, 7303502, 7303503, 7303504, 7303505, 7303506, 7303507, 7303541, 7303542, 7303543, 7303544, 7303545, 7303546, 7303547, 7303548, 7303549, 7303550, 7303552, 7303553, 7303554, 7303555, 7303556, 7303557, 7303558, 7303559, 7303560, 7303561, 7303621, 7303622, 7303623, 7303624, 7303625, 7303626, 7303627, 7303629, 7303630, 7303631, 7303632, 7303633, 7303634, 7303635, 7303636, 7303637, 7303638, 7303639, 7303640, 7303641, 7303699, 7303700, 7303701, 7303702, 7303703, 7303704, 7303705, 7303707, 7303708, 7303709, 7303710, 7303711, 7303712, 7303713, 7303714, 7303715, 7303716, 7303717, 7303718, 7303719, 7303759, 7303760, 7303761, 7303762, 7303763, 7303764, 7303765, 7303766, 7303767, 7303768, 7303770, 7303771, 7303772, 7303773, 7303774, 7303775, 7303776, 7303777, 7303778)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-10-07
199214,"(67781, 831688, 958486, 1216058, 1254453, 1384812, 1521607, 1787130, 1902248, 2030190, 2035263, 2127442, 2552634, 2921927, 2997642, 3002665, 3108400, 3252744, 3406992, 3426618, 3462094, 3567993, 3596541, 3679153, 3706773, 3753602, 3765199, 3779360, 3792185, 3833923, 3890807, 3904881, 3967581, 4043606, 4043641, 4043734, 4050470, 4129517, 4129586, 4155979, 4159361, 4184470, 4184487, 4184525, 4184646, 4232160, 4237796, 4714330, 4836074, 4959259, 4980703, 4996703, 5269824, 5273854, 5421407, 5519957, 5530041, 5549267, 5585835, 5628855, 5634547, 5652805, 5719016, 5888343, 5979151, 6114128, 6273741, 6474829, 6607082, 6637052, 6660518, 6747953, 6770243, 6801887, 6803585, 6867049, 6869872, 6923184, 6968663, 7057324, 7060727, 7191604, 7221860, 7276913, 7289083, 7314155, 7318665, 7335702, 7339381, 7339402, 7339404, 7339407, 7339411, 7339420, 7339423, 7339708, 7344963, 7372253, 7372950, 7374487)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-10-18
74336,"(236429, 449385, 774697, 777857, 789962, 855882, 887722, 891108, 929226, 969820, 978995, 984336, 987959, 1046885, 1056878, 1071973, 1082094, 1116411, 1163038, 1165994, 1168237, 1188278, 1225716, 1416107, 1424332, 1551315, 1584110, 1679372, 1690651, 1826592, 1893201, 1980375, 2085563, 2158557, 2209798, 2223476, 2263819, 2277885, 2341672, 2345545, 2491515, 2541043, 2614597, 2668043, 2817217, 2833227, 2842472, 2924053, 2937473, 2971207, 3012324, 3167966, 3188504, 3232062, 3282914, 3298097, 3337929, 3344627, 3347958, 3355574, 3433286, 3472748, 3513635, 3525769, 3662941, 3755364, 3767134, 3778623, 3782886, 3810371, 3855717, 3938035, 4024561, 4032198, 4060750, 4267938, 4275058, 5011012, 5400384, 5635574, 5649317, 5694781, 6035772, 6062500, 6070293, 6110033, 6279067, 6568174, 6610528, 6723721, 6809832, 6912771, 6930959, 7378319, 7395746, 7403919, 7404035, 7429735, 7433753, 7436764)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-11-07
129742,"(1804, 3336, 99231, 447551, 548154, 726277, 808302, 820942, 851866, 853710, 895504, 975742, 1018293, 1026792, 1042548, 1130799, 1151734, 1231586, 1265502, 1329343, 1349416, 1367784, 1376102, 1437918, 1453952, 1539080, 1555192, 1574935, 1744565, 1801350, 1888055, 1984425, 2210979, 2332291, 2349726, 2357649, 2378709, 2411854, 2548945, 2576187, 2584932, 2668043, 2926983, 2935782, 3084919, 3089176, 3158235, 3205297, 3312417, 3663517, 3745213, 3796895, 3837646, 3936965, 3952934, 3959722, 3962646, 4040334, 4063611, 4083868, 4133212, 4356311, 4377405, 4602059, 4672453, 4701897, 4702123, 4914504, 4960452, 4981203, 5037477, 5069861, 5352482, 5368456, 5416496, 5529542, 5997157, 6008440, 6055160, 6561961, 6569421, 6706062, 6748893, 6756503, 6884263, 7079884, 7098406, 7127599, 7128956, 7156865, 7294700, 7317996, 7403085, 7403206, 7406062, 7423097, 7439127, 7440170, 7440985, 7441294)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-11-09
168493,"(62491, 170124, 726672, 733227, 744610, 771948, 1069933, 1082285, 1156597, 1187658, 1187715, 1200488, 1246978, 1376102, 1456278, 1471917, 1554888, 1557875, 1565781, 1615996, 1626736, 1825270, 1830820, 1837242, 1889796, 1942686, 1943116, 2142584, 2334799, 2338320, 2589011, 2669494, 2788079, 2874595, 2993237, 3058610, 3350137, 3359735, 3379055, 3497320, 3615182, 3831109, 3851660, 4105806, 4341554, 4358573, 4562654, 4716077, 4740440, 4961547, 4961951, 4977085, 4981203, 4997523, 5042728, 5100198, 5266056, 5268206, 5298530, 5341358, 5437539, 5437542, 5522388, 5541333, 5572157, 5701718, 5705376, 6184588, 6207105, 6221685, 6287706, 6358022, 6569421, 6572482, 6713780, 6735568, 6751388, 6769305, 6809646, 6847853, 6907818, 6928209, 7055567, 7064692, 7082842, 7165760, 7182135, 7182537, 7188398, 7205921, 7233657, 7261295, 7371679, 7403715, 7414718, 7430595, 7432228, 7441275, 7441280, 7441634)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-11-09
196210,"(733983, 966071, 1028580, 1046137, 1065247, 1107317, 1121787, 1122526, 1140658, 1179239, 1181054, 1213814, 1220700, 1222127, 1227408, 1320494, 1337745, 1374947, 1381899, 1507181, 1532160, 1564005, 1573213, 1709152, 1732296, 1748151, 1922310, 1961982, 1994880, 2275731, 2276315, 2324652, 2532054, 2585183, 2668043, 2735455, 2859504, 2863996, 3166765, 3234331, 3323000, 3371183, 3455688, 3482100, 3485393, 3528065, 3583477, 3622687, 3635263, 3673986, 3685955, 3820752, 3938740, 4051826, 4115777, 4150301, 4347068, 4612190, 4628651, 4643630, 4677963, 4955589, 5053634, 5071172, 5313612, 5374134, 5387932, 5394960, 5479521, 5511557, 5577548, 6091656, 6587439, 6755879, 6884915, 6890319, 6929797, 6952551, 7004566, 7009296, 7016518, 7028073, 7047736, 7164705, 7210148, 7249338, 7317954, 7385078, 7389065, 7420741, 7429051, 7430967, 7437749, 7439493, 7441733, 7450619, 7458198, 7458348, 7459070, 7459244)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2023-11-17
